G4:1.0 F#4:0.5 ||| B3:1.0 A3:0.5 ||| 0.125
G4:1.0 F#4:0.5 ||| G3:0.5 A3:0.5 B3:0.5 ||| 0.0833333333333
G4:1.0 F#4:0.5 ||| E4:0.5 D4:1.0 ||| 0.0555555555556
G4:1.0 F#4:0.5 ||| D4:0.5 E4:0.5 F#4:0.5 ||| 0.166666666667
G4:1.0 F#4:0.5 ||| E4:1.0 D4:0.5 ||| 0.0454545454545
G4:1.0 F#4:0.5 ||| D4:1.0 D4:0.5 ||| 0.0285714285714
G4:1.0 F#4:0.5 ||| D4:0.5 C4:1.0 ||| 0.214285714286
G4:1.0 F#4:0.5 ||| A3:0.5 A3:1.0 ||| 0.0833333333333
G4:1.0 F#4:0.5 ||| E4:1.0 C4:0.5 ||| 0.285714285714
G4:1.0 F#4:0.5 ||| D4:1.0 C4:0.5 ||| 0.0625
G4:1.0 F#4:0.5 ||| C4:0.5 B3:0.5 A3:0.5 ||| 0.0588235294118
G4:1.0 F#4:0.5 ||| E4:0.5 A3:0.5 D4:0.5 ||| 0.5
G4:1.0 F#4:0.5 ||| A3:1.0 B3:0.5 ||| 0.166666666667
B-4:1.0 F4:1.0 ||| D4:2.0 ||| 0.166666666667
D5:1.0 G4:0.5 ||| A3:0.5 B3:0.5 C4:0.5 ||| 0.0833333333333
D#4:0.5 D4:0.5 ||| G3:0.5 G#3:0.5 ||| 0.333333333333
C5:0.5 G4:0.5 ||| C4:0.5 D4:0.5 ||| 0.0208333333333
C5:0.5 G4:0.5 ||| E4:0.5 D4:0.5 ||| 0.0175438596491
C5:0.5 G4:0.5 ||| G4:0.5 C4:0.5 ||| 0.25
C5:0.5 G4:0.5 ||| G4:1.0 ||| 0.00847457627119
D4:1.0 C4:2.0 ||| G3:1.0 G3:2.0 ||| 0.333333333333
G4:1.0 A4:0.5 ||| B3:1.0 A3:0.5 ||| 0.125
G4:1.0 A4:0.5 ||| E4:0.5 D4:0.5 C4:0.5 ||| 0.0357142857143
G4:1.0 A4:0.5 ||| C4:0.5 D4:0.5 E4:0.5 ||| 0.0277777777778
G4:1.0 A4:0.5 ||| C4:1.5 ||| 0.111111111111
G4:1.0 A4:0.5 ||| D4:0.5 E4:0.5 F#4:0.5 ||| 0.166666666667
G4:1.0 A4:0.5 ||| C4:1.0 F3:0.5 ||| 0.3
G4:1.0 A4:0.5 ||| D4:1.0 D4:0.5 ||| 0.0285714285714
G4:1.0 A4:0.5 ||| D4:1.0 E4:0.5 ||| 0.166666666667
G4:1.0 A4:0.5 ||| E4:0.5 F4:0.5 E4:0.5 ||| 0.333333333333
G4:1.0 A4:0.5 ||| E4:1.0 E4:0.5 ||| 0.12
G4:1.0 A4:0.5 ||| E4:1.0 F4:0.5 ||| 0.1
G4:1.0 A4:0.5 ||| C4:0.5 B3:0.5 A3:0.5 ||| 0.0588235294118
G4:1.0 A4:0.5 ||| C4:1.0 C4:0.5 ||| 0.0833333333333
G4:1.0 A4:0.5 ||| G4:0.5 F4:0.5 E4:0.5 ||| 0.111111111111
F4:1.0 E-4:1.0 ||| D4:1.0 E-4:1.0 ||| 0.333333333333
F4:1.0 E-4:1.0 ||| B-3:1.0 B-3:1.0 ||| 0.16
B3:1.0 C4:3.0 ||| G3:1.0 G3:3.0 ||| 0.0833333333333
B-3:0.5 A3:1.0 ||| G3:1.0 F3:0.5 ||| 0.0769230769231
B-3:0.5 A3:1.0 ||| E3:0.5 F3:1.0 ||| 0.4
E4:3.0 D4:1.0 ||| G3:3.0 G3:1.0 ||| 0.285714285714
E4:3.0 D4:1.0 ||| C4:3.0 D4:1.0 ||| 0.25
C#4:0.5 D4:1.0 ||| A3:0.5 A3:0.5 G3:0.5 ||| 0.222222222222
C#4:0.5 D4:1.0 ||| G3:0.5 F3:1.0 ||| 0.125
C#4:0.5 D4:1.0 ||| A3:0.5 A3:1.0 ||| 0.0833333333333
C#4:0.5 D4:1.0 ||| A3:0.5 G3:1.0 ||| 0.0526315789474
D5:0.5 D5:1.0 ||| F#4:0.5 G4:1.0 ||| 0.25
D5:0.5 D5:1.0 ||| F4:0.5 F4:1.0 ||| 0.333333333333
G3:0.5 C4:0.5 ||| D3:0.5 G3:0.5 ||| 0.2
G3:0.5 C4:0.5 ||| E3:0.5 G3:0.5 ||| 0.25
G3:0.5 C4:0.5 ||| D3:0.5 C3:0.5 ||| 0.2
A4:1.0 D5:1.0 ||| D4:2.0 ||| 0.166666666667
A4:1.0 D5:1.0 ||| F#4:1.0 G4:1.0 ||| 0.333333333333
E5:2.0 D5:1.0 ||| G4:2.0 G4:1.0 ||| 0.0555555555556
R:1.0 D4:1.0 ||| R:1.0 G3:1.0 ||| 0.181818181818
R:1.0 D4:1.0 ||| R:1.0 B3:1.0 ||| 0.2
E5:0.5 F5:0.5 ||| C4:1.0 ||| 0.00840336134454
E5:0.5 F5:0.5 ||| G4:0.5 C4:0.5 ||| 0.25
F#4:0.5 G#4:1.0 ||| B3:0.5 E4:1.0 ||| 0.166666666667
F#4:0.5 G#4:1.0 ||| C4:0.5 B3:1.0 ||| 0.0333333333333
B3:0.5 E4:1.0 ||| G3:0.5 G3:1.0 ||| 0.063829787234
D4:0.5 C4:0.5 ||| F3:0.5 G3:0.5 ||| 0.08
D4:0.5 C4:0.5 ||| E3:0.5 G3:0.5 ||| 0.25
D4:0.5 C4:0.5 ||| E3:0.5 E3:0.5 ||| 0.25
D4:0.5 C4:0.5 ||| G4:0.5 A4:0.5 ||| 0.0555555555556
D4:0.5 C4:0.5 ||| C4:0.5 B-3:0.5 ||| 0.0666666666667
D4:0.5 C4:0.5 ||| G3:1.0 ||| 0.137142857143
D4:0.5 C4:0.5 ||| G3:0.5 A3:0.5 ||| 0.137254901961
D4:0.5 C4:0.5 ||| C4:1.0 ||| 0.00420168067227
D4:0.5 C4:0.5 ||| B-3:0.5 A3:0.5 ||| 0.111111111111
D4:0.5 C4:0.5 ||| D3:0.5 G3:0.5 ||| 0.1
D4:0.5 C4:0.5 ||| F3:1.0 ||| 0.04
D4:0.5 C4:0.5 ||| C4:0.5 G4:0.5 ||| 0.2
D4:0.5 C4:0.5 ||| B3:0.5 C4:0.5 ||| 0.106382978723
D4:0.5 C4:0.5 ||| B3:1.0 ||| 0.030612244898
D4:0.5 C4:0.5 ||| G3:0.5 G3:0.5 ||| 0.0882352941176
D4:0.5 C4:0.5 ||| B3:0.5 A3:0.5 ||| 0.5
D4:0.5 C4:0.5 ||| A3:1.0 ||| 0.125
D4:0.5 C4:0.5 ||| D3:1.0 ||| 0.142857142857
D4:0.5 C4:0.5 ||| E3:1.0 ||| 0.0333333333333
D4:0.5 C4:0.5 ||| A3:0.5 G3:0.5 ||| 0.0588235294118
D4:0.5 C4:0.5 ||| F#3:1.0 ||| 0.785714285714
D4:0.5 C4:0.5 ||| F3:0.5 E3:0.5 ||| 0.0714285714286
D4:0.5 C4:0.5 ||| G4:0.5 G4:0.5 ||| 0.0263157894737
C5:0.5 G4:1.0 ||| E4:0.5 D4:0.5 E4:0.5 ||| 0.333333333333
B-3:0.5 C4:0.5 ||| C4:0.5 D4:0.5 ||| 0.0416666666667
B-3:0.5 C4:0.5 ||| F3:1.0 ||| 0.02
B-3:0.5 C4:0.5 ||| G3:1.0 ||| 0.00571428571429
B-3:0.5 C4:0.5 ||| G3:0.5 A3:0.5 ||| 0.0196078431373
B4:0.25 C5:0.5 ||| D4:0.75 ||| 0.0526315789474
B4:0.25 C5:0.5 ||| A4:0.75 ||| 0.166666666667
B4:0.25 C5:0.5 ||| G4:0.75 ||| 0.0833333333333
F4:2.0 A4:1.0 ||| D4:2.0 D4:1.0 ||| 0.125
F4:2.0 A4:1.0 ||| A3:2.0 D4:1.0 ||| 0.285714285714
F4:2.0 A4:1.0 ||| D4:2.0 C4:1.0 ||| 0.0714285714286
G3:0.5 F3:0.5 ||| D3:1.0 ||| 0.0952380952381
A3:1.0 A3:1.0 ||| E3:1.0 D3:1.0 ||| 0.111111111111
A3:1.0 A3:1.0 ||| E3:1.0 A3:1.0 ||| 0.2
A3:1.0 A3:1.0 ||| F3:0.5 E3:0.5 D3:1.0 ||| 0.166666666667
A3:1.0 A3:1.0 ||| F#3:1.0 D3:1.0 ||| 0.333333333333
A3:1.0 A3:1.0 ||| E3:1.0 F3:1.0 ||| 0.166666666667
B4:1.0 E4:1.0 ||| B3:1.0 C4:0.5 B3:0.5 ||| 0.333333333333
B4:1.0 E4:1.0 ||| B3:2.0 ||| 0.25
B4:1.0 E4:1.0 ||| E4:1.0 A4:1.0 ||| 0.111111111111
B4:1.0 E4:1.0 ||| D4:1.0 C4:1.0 ||| 0.013698630137
B4:1.0 E4:1.0 ||| B3:1.0 C4:1.0 ||| 0.020202020202
C4:0.25 D4:1.0 ||| G3:0.25 G3:1.0 ||| 0.25
A-4:0.25 G4:0.25 ||| C4:0.5 ||| 0.0576923076923
A-4:0.25 G4:0.25 ||| D-4:0.5 ||| 0.6
A4:0.25 G4:0.5 ||| C4:0.25 B3:0.5 ||| 0.571428571429
E3:1.0 A3:1.0 ||| E3:1.0 E3:1.0 ||| 0.0625
E3:1.0 A3:1.0 ||| E3:1.0 F3:1.0 ||| 0.0833333333333
A4:1.0 G#4:0.5 ||| F4:0.5 E4:0.5 D4:0.5 ||| 0.0384615384615
A4:1.0 G#4:0.5 ||| C4:1.0 B3:0.5 ||| 0.0232558139535
B4:2.0 C5:2.0 ||| G4:2.0 G4:2.0 ||| 0.235294117647
E4:1.0 G#4:1.0 ||| C4:1.0 D4:0.5 E4:0.5 ||| 0.25
D5:0.25 C5:0.25 ||| A4:0.5 ||| 0.1
D5:0.25 C5:0.25 ||| G4:0.5 ||| 0.117647058824
D4:1.0 E-4:2.0 ||| B-3:1.0 B-3:2.0 ||| 0.333333333333
A3:0.5 E4:0.5 ||| C#4:0.5 D4:0.5 ||| 0.166666666667
D4:0.25 E4:0.25 ||| B-3:0.5 ||| 0.111111111111
D4:0.25 E4:0.25 ||| A3:0.5 ||| 0.09375
D4:0.25 E4:0.25 ||| B3:0.5 ||| 0.166666666667
D4:0.25 E4:0.25 ||| G3:0.5 ||| 0.0333333333333
D4:0.25 E4:0.25 ||| C4:0.5 ||| 0.0192307692308
D4:0.25 E4:0.25 ||| F3:0.5 ||| 0.0909090909091
F4:0.25 E-4:0.5 ||| D4:0.25 C4:0.5 ||| 0.25
F4:0.25 E-4:0.25 ||| A3:0.5 ||| 0.1875
F4:0.25 E-4:0.25 ||| C4:0.5 ||| 0.0384615384615
F4:0.25 E-4:0.25 ||| A-4:0.5 ||| 0.6
A3:0.25 G3:0.25 ||| E3:0.5 ||| 0.333333333333
G4:0.5 B4:1.0 ||| G4:0.5 G4:1.0 ||| 0.037037037037
B4:1.0 C5:1.0 ||| G4:0.5 F4:0.5 E4:0.5 F4:0.5 ||| 0.5
B4:1.0 C5:1.0 ||| E4:1.0 E4:1.0 ||| 0.0222222222222
B4:1.0 C5:1.0 ||| G4:1.0 A4:1.0 ||| 0.0227272727273
B4:1.0 C5:1.0 ||| F4:1.0 E4:1.0 ||| 0.0294117647059
B4:1.0 C5:1.0 ||| D4:1.0 G3:1.0 ||| 0.0769230769231
B4:1.0 C5:1.0 ||| E4:0.5 F4:0.5 G4:1.0 ||| 0.0833333333333
B4:1.0 C5:1.0 ||| C4:0.5 D4:0.5 E4:0.5 F4:0.5 ||| 0.25
B4:1.0 C5:1.0 ||| D4:1.0 C4:1.0 ||| 0.027397260274
B4:1.0 C5:1.0 ||| E4:0.5 D4:0.5 C4:0.5 D4:0.5 ||| 0.166666666667
B4:1.0 C5:1.0 ||| G4:1.0 C4:1.0 ||| 0.0588235294118
B4:1.0 C5:1.0 ||| D4:0.5 G4:0.5 G4:1.0 ||| 0.25
B4:1.0 C5:1.0 ||| D4:1.0 A4:1.0 ||| 0.461538461538
B4:1.0 C5:1.0 ||| D4:2.0 ||| 0.166666666667
B4:1.0 C5:1.0 ||| E4:1.0 A4:1.0 ||| 0.222222222222
B4:1.0 C5:1.0 ||| G4:1.0 G4:0.5 F4:0.5 ||| 0.136363636364
B4:1.0 C5:1.0 ||| D4:1.0 C4:0.5 D4:0.5 ||| 0.0625
B4:1.0 C5:1.0 ||| G4:1.0 G4:1.0 ||| 0.228395061728
B4:1.0 C5:1.0 ||| D4:1.0 E4:1.0 ||| 0.0612244897959
B4:1.0 C5:1.0 ||| F4:1.0 G4:1.0 ||| 0.28
B4:1.0 C5:1.0 ||| G4:1.0 F4:1.0 ||| 0.037037037037
B4:1.0 C5:1.0 ||| G4:0.5 F4:0.5 E4:1.0 ||| 0.0769230769231
B4:1.0 C5:1.0 ||| D4:1.0 G4:1.0 ||| 0.157894736842
B4:1.0 C5:1.0 ||| G4:2.0 ||| 0.111111111111
B4:0.5 D5:0.5 ||| F4:0.5 G4:0.5 ||| 0.03125
B4:0.5 D5:0.5 ||| D4:0.5 F4:0.5 ||| 0.25
C4:0.5 B4:0.5 ||| A4:0.5 D4:0.5 ||| 0.25
F4:0.5 B-4:0.5 ||| D4:1.0 ||| 0.00735294117647
F4:0.5 B-4:0.5 ||| D4:0.5 D4:0.5 ||| 0.0294117647059
G3:1.0 G3:1.0 ||| E3:1.0 D3:1.0 ||| 0.222222222222
G3:1.0 G3:1.0 ||| E3:1.0 E3:1.0 ||| 0.25
G3:1.0 G3:1.0 ||| C3:0.5 D3:0.5 E3:0.5 F3:0.5 ||| 0.5
G3:1.0 G3:1.0 ||| G3:1.0 G3:0.5 F#3:0.5 ||| 0.333333333333
G3:1.0 G3:1.0 ||| B3:1.0 C4:1.0 ||| 0.010101010101
G3:1.0 G3:1.0 ||| E3:1.0 E3:0.5 F3:0.5 ||| 0.333333333333
G3:1.0 G3:1.0 ||| C4:1.0 C4:1.0 ||| 0.00617283950617
G3:1.0 G3:1.0 ||| D3:2.0 ||| 0.2
G3:1.0 G3:1.0 ||| D3:1.0 C3:0.5 D3:0.5 ||| 0.4
G4:1.5 G4:0.5 ||| D4:1.0 C4:1.0 ||| 0.013698630137
C4:1.5 D4:0.5 ||| C3:1.0 G3:1.0 ||| 0.25
C4:1.5 D4:0.5 ||| G3:1.0 E3:1.0 ||| 0.0909090909091
D4:0.5 E-4:0.5 ||| G3:1.0 ||| 0.00571428571429
D4:0.5 E-4:0.5 ||| A3:0.5 C4:0.5 ||| 0.166666666667
G4:1.0 F4:1.0 ||| G3:0.5 A3:0.5 B3:1.0 ||| 0.333333333333
G4:1.0 F4:1.0 ||| C4:0.5 B3:0.5 C4:1.0 ||| 0.2
G4:1.0 F4:1.0 ||| D4:1.0 D4:1.0 ||| 0.04
G4:1.0 F4:1.0 ||| C4:1.0 D4:1.0 ||| 0.051724137931
G4:1.0 F4:1.0 ||| C4:1.0 G3:1.0 ||| 0.030303030303
G4:1.0 F4:1.0 ||| B-3:1.0 A3:1.0 ||| 0.307692307692
G4:1.0 F4:1.0 ||| D4:1.0 G3:1.0 ||| 0.0769230769231
G4:1.0 F4:1.0 ||| A3:2.0 ||| 0.166666666667
G4:1.0 F4:1.0 ||| C4:0.5 B-3:0.5 A3:1.0 ||| 0.4
G4:1.0 F4:1.0 ||| B3:1.0 E4:1.0 ||| 0.0588235294118
G4:1.0 F4:1.0 ||| B3:1.0 C4:1.0 ||| 0.010101010101
G4:1.0 F4:1.0 ||| C4:2.0 ||| 0.0322580645161
G4:1.0 F4:1.0 ||| C4:1.0 C4:0.5 B3:0.5 ||| 0.0625
G4:1.0 F4:1.0 ||| E4:0.5 D4:0.5 C4:1.0 ||| 0.115384615385
G4:1.0 F4:1.0 ||| C4:1.0 C4:1.0 ||| 0.0493827160494
G4:1.0 F4:1.0 ||| B3:1.0 A3:0.5 B3:0.5 ||| 0.166666666667
G4:1.0 F4:1.0 ||| E4:1.0 C4:1.0 ||| 0.25
G4:1.0 F4:1.0 ||| B-3:1.0 C4:1.0 ||| 0.363636363636
G4:1.0 F4:1.0 ||| E4:1.0 D4:1.0 ||| 0.0617283950617
G4:1.0 F4:1.0 ||| E4:1.0 E4:0.5 D4:0.5 ||| 0.0909090909091
G4:1.0 F4:1.0 ||| G4:0.5 F4:0.5 E4:1.0 ||| 0.0384615384615
G4:1.0 F4:1.0 ||| C4:1.0 A3:1.0 ||| 0.153846153846
F4:1.5 E4:0.5 ||| C4:1.0 C4:1.0 ||| 0.00617283950617
E4:1.0 F4:0.5 ||| C4:1.5 ||| 0.111111111111
E4:1.0 F4:0.5 ||| B-3:1.0 C4:0.5 ||| 0.2
E4:1.0 F4:0.5 ||| C4:1.0 C4:0.5 ||| 0.0666666666667
E4:1.0 F4:0.5 ||| B3:1.0 C4:0.5 ||| 0.0416666666667
E4:1.0 F4:0.5 ||| G3:1.0 A3:0.5 ||| 0.0625
