3
A4 BAR G4 E4 BAR ||| G4 ||| 0.999765056386
A4 BAR G4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
A5 BAR D5 G5 ||| F5 ||| 0.999530225492
A5 BAR D5 G5 ||| <UNK> ||| 9.99520230289e-06
C5 G5 BAR G5 ||| G5 ||| 0.2499725033
C5 G5 BAR G5 ||| F#5 ||| 0.749912510499
C5 G5 BAR G5 ||| <UNK> ||| 2.499700036e-06
C5 D5 G5 BAR ||| E5 ||| 0.499942506899
C5 D5 G5 BAR ||| F5 ||| 0.499942506899
C5 D5 G5 BAR ||| <UNK> ||| 2.499700036e-06
D#5 E5 BAR E5 BAR ||| G5 ||| 0.999530225492
D#5 E5 BAR E5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G5 D5 D5 BAR ||| D5 ||| 0.999530225492
BAR G5 D5 D5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A4 BAR E4 A4 ||| A4 ||| 0.999530225492
BAR A4 BAR E4 A4 ||| <UNK> ||| 9.99520230289e-06
E5 F#5 G5 BAR ||| G5 ||| 0.636336778032
E5 F#5 G5 BAR ||| F#5 ||| 0.363621405611
E5 F#5 G5 BAR ||| <UNK> ||| 9.090512414e-07
BAR E4 BAR A4 G4 ||| F4 ||| 0.999843358396
BAR E4 BAR A4 G4 ||| <UNK> ||| 3.33280008532e-06
G4 BAR B4 A4 ||| G4 ||| 0.999530225492
G4 BAR B4 A4 ||| <UNK> ||| 9.99520230289e-06
BAR A5 A5 BAR D5 ||| D5 ||| 0.999765056386
BAR A5 A5 BAR D5 ||| <UNK> ||| 4.99880028793e-06
E5 BAR D5 BAR D5 ||| E5 ||| 0.999765056386
E5 BAR D5 BAR D5 ||| <UNK> ||| 4.99880028793e-06
BAR B4 A4 BAR G4 ||| E4 ||| 0.666563349864
BAR B4 A4 BAR G4 ||| F#4 ||| 0.333283341332
BAR B4 A4 BAR G4 ||| <UNK> ||| 3.33280008532e-06
BAR G#5 E5 BAR A5 ||| E5 ||| 0.999530225492
BAR G#5 E5 BAR A5 ||| <UNK> ||| 9.99520230289e-06
C5 F5 BAR E5 ||| D5 ||| 0.749912510499
C5 F5 BAR E5 ||| F5 ||| 0.2499725033
C5 F5 BAR E5 ||| <UNK> ||| 2.499700036e-06
