G#3 ||| F4 ||| 0.0133333333333
G#3 ||| B4 ||| 0.0635011441648
G#3 ||| A4 ||| 0.00356887937188
G#3 ||| E5 ||| 0.00165745856354
G#3 ||| E4 ||| 0.200873362445
G#3 ||| D4 ||| 0.0350877192982
G#3 ||| D5 ||| 0.00750469043152
G#3 ||| C5 ||| 0.00550458715596
G#4 ||| D#5 ||| 0.027027027027
G#4 ||| F#5 ||| 0.00310559006211
G#4 ||| D5 ||| 0.0118824265166
G#4 ||| B4 ||| 0.00171624713959
G#4 ||| B5 ||| 0.223021582734
G#4 ||| A5 ||| 0.01125
G#4 ||| D6 ||| 0.0223463687151
G#4 ||| E5 ||| 0.0403314917127
G#4 ||| E6 ||| 0.010752688172
G#4 ||| C6 ||| 0.0175824175824
G#4 ||| C5 ||| 0.00305810397554
G#4 ||| F5 ||| 0.00251889168766
G4 ||| G5 ||| 0.202127659574
G4 ||| D#5 ||| 0.027027027027
G4 ||| F#5 ||| 0.0217391304348
G4 ||| C#5 ||| 0.117647058824
G4 ||| D5 ||| 0.123202001251
G4 ||| B4 ||| 0.0045766590389
G4 ||| B5 ||| 0.120503597122
G4 ||| A5 ||| 0.04375
G4 ||| D6 ||| 0.0391061452514
G4 ||| B-5 ||| 1.0
G4 ||| E5 ||| 0.219337016575
G4 ||| E6 ||| 0.10752688172
G4 ||| C6 ||| 0.145054945055
G4 ||| C5 ||| 0.0165137614679
G4 ||| F5 ||| 0.153652392947
F#4 ||| G5 ||| 0.0141843971631
F#4 ||| D5 ||| 0.0156347717323
F#4 ||| F#5 ||| 0.083850931677
F#4 ||| B4 ||| 0.0120137299771
F#4 ||| B5 ||| 0.044964028777
F#4 ||| A5 ||| 0.07
F#4 ||| A4 ||| 0.00214132762313
F#4 ||| E5 ||| 0.014364640884
F#4 ||| D#5 ||| 0.567567567568
F#4 ||| D6 ||| 0.0167597765363
F#4 ||| C6 ||| 0.00879120879121
F#4 ||| C5 ||| 0.017125382263
C3 ||| B4 ||| 0.000572082379863
B-3 ||| G4 ||| 0.0616246498599
B-3 ||| F4 ||| 0.0266666666667
B-3 ||| F5 ||| 0.00251889168766
B-3 ||| A4 ||| 0.000713775874375
B-3 ||| E5 ||| 0.00331491712707
B-3 ||| E4 ||| 0.00436681222707
B-3 ||| D5 ||| 0.00312695434647
B-3 ||| C5 ||| 0.00244648318043
A3 ||| G4 ||| 0.0672268907563
A3 ||| F#4 ||| 0.605263157895
A3 ||| F#5 ||| 0.00931677018634
A3 ||| F5 ||| 0.0125944584383
A3 ||| C#5 ||| 0.235294117647
A3 ||| F4 ||| 0.44
A3 ||| B4 ||| 0.0446224256293
A3 ||| A5 ||| 0.0025
A3 ||| A4 ||| 0.119914346895
A3 ||| E5 ||| 0.0254143646409
A3 ||| E4 ||| 0.314410480349
A3 ||| D4 ||| 0.280701754386
A3 ||| D5 ||| 0.0969355847405
A3 ||| C5 ||| 0.143119266055
A3 ||| G#4 ||| 0.00636942675159
A4 ||| B4 ||| 0.000572082379863
A4 ||| G5 ||| 0.0460992907801
A4 ||| D#5 ||| 0.162162162162
A4 ||| F#5 ||| 0.285714285714
A4 ||| F6 ||| 0.222222222222
A4 ||| C#6 ||| 0.5
A4 ||| D5 ||| 0.072545340838
A4 ||| E-5 ||| 1.0
A4 ||| B5 ||| 0.158273381295
A4 ||| A5 ||| 0.20875
A4 ||| A4 ||| 0.0028551034975
A4 ||| E5 ||| 0.128729281768
A4 ||| E6 ||| 0.161290322581
A4 ||| D6 ||| 0.290502793296
A4 ||| C6 ||| 0.459340659341
A4 ||| C5 ||| 0.0152905198777
A4 ||| F5 ||| 0.254408060453
B-4 ||| E5 ||| 0.00386740331492
B-4 ||| G5 ||| 0.0283687943262
B-4 ||| E6 ||| 0.0215053763441
B-4 ||| C6 ||| 0.0021978021978
B-4 ||| F5 ||| 0.00503778337531
E5 ||| G5 ||| 0.00709219858156
E5 ||| C#6 ||| 0.5
E5 ||| B5 ||| 0.0575539568345
E5 ||| A5 ||| 0.01875
E5 ||| D6 ||| 0.0614525139665
E5 ||| E5 ||| 0.000552486187845
E5 ||| E6 ||| 0.0322580645161
E5 ||| C6 ||| 0.0967032967033
E4 ||| G5 ||| 0.163120567376
E4 ||| G4 ||| 0.0420168067227
E4 ||| F#5 ||| 0.158385093168
E4 ||| F5 ||| 0.0453400503778
E4 ||| C#5 ||| 0.588235294118
E4 ||| D5 ||| 0.101938711695
E4 ||| B4 ||| 0.288329519451
E4 ||| B5 ||| 0.0395683453237
E4 ||| A5 ||| 0.1825
E4 ||| G#4 ||| 0.031847133758
E4 ||| E5 ||| 0.162430939227
E4 ||| G#5 ||| 0.25
E4 ||| D#5 ||| 0.027027027027
E4 ||| C6 ||| 0.0285714285714
E4 ||| C5 ||| 0.448318042813
E4 ||| A4 ||| 0.0806566738044
D#4 ||| G5 ||| 0.0141843971631
D#4 ||| F#5 ||| 0.145962732919
D#4 ||| B4 ||| 0.0045766590389
D#4 ||| A5 ||| 0.01375
D#4 ||| A4 ||| 0.0028551034975
D#4 ||| E5 ||| 0.000552486187845
D#4 ||| C5 ||| 0.00122324159021
D#5 ||| C6 ||| 0.00659340659341
C5 ||| G5 ||| 0.0975177304965
C5 ||| D5 ||| 0.00312695434647
C5 ||| F#5 ||| 0.0590062111801
C5 ||| F6 ||| 0.333333333333
C5 ||| B5 ||| 0.0377697841727
C5 ||| A5 ||| 0.19875
C5 ||| D6 ||| 0.0949720670391
C5 ||| E5 ||| 0.0116022099448
C5 ||| E6 ||| 0.505376344086
C5 ||| C6 ||| 0.0945054945055
C5 ||| C5 ||| 0.00122324159021
C5 ||| F5 ||| 0.0151133501259
C4 ||| G5 ||| 0.031914893617
C4 ||| G4 ||| 0.232492997199
C4 ||| F#4 ||| 0.0526315789474
C4 ||| F#5 ||| 0.0341614906832
C4 ||| F5 ||| 0.125944584383
C4 ||| F4 ||| 0.0933333333333
C4 ||| D5 ||| 0.0662914321451
C4 ||| B4 ||| 0.025171624714
C4 ||| A5 ||| 0.0075
C4 ||| G#4 ||| 0.0955414012739
C4 ||| E5 ||| 0.180110497238
C4 ||| E4 ||| 0.061135371179
C4 ||| D#5 ||| 0.0540540540541
C4 ||| C5 ||| 0.139449541284
C4 ||| A4 ||| 0.433261955746
C#5 ||| E5 ||| 0.000552486187845
C#5 ||| B5 ||| 0.00539568345324
C#5 ||| A5 ||| 0.0175
C#4 ||| G4 ||| 0.00840336134454
C#4 ||| F#5 ||| 0.0124223602484
C#4 ||| F5 ||| 0.00755667506297
C#4 ||| B4 ||| 0.00171624713959
C#4 ||| A4 ||| 0.0785153461813
C#4 ||| E5 ||| 0.0187845303867
C#4 ||| E4 ||| 0.00436681222707
C#4 ||| G#4 ||| 0.00636942675159
F#3 ||| B4 ||| 0.00514874141876
F#3 ||| E4 ||| 0.00436681222707
F#3 ||| F#4 ||| 0.0263157894737
F#3 ||| A4 ||| 0.00428265524625
F#3 ||| C5 ||| 0.00183486238532
E-4 ||| A5 ||| 0.00125
E-4 ||| C5 ||| 0.00366972477064
R ||| G5 ||| 0.00354609929078
R ||| F#5 ||| 0.00621118012422
R ||| R ||| 1.0
R ||| A5 ||| 0.0025
R ||| A4 ||| 0.000713775874375
R ||| E5 ||| 0.00165745856354
R ||| G#5 ||| 0.0178571428571
R ||| D5 ||| 0.000625390869293
G3 ||| F4 ||| 0.146666666667
G3 ||| G5 ||| 0.00177304964539
G3 ||| G4 ||| 0.0756302521008
G3 ||| F#4 ||| 0.0263157894737
G3 ||| F5 ||| 0.00503778337531
G3 ||| C#4 ||| 0.333333333333
G3 ||| B4 ||| 0.0211670480549
G3 ||| A4 ||| 0.00999286224126
G3 ||| E5 ||| 0.0132596685083
G3 ||| E4 ||| 0.266375545852
G3 ||| D4 ||| 0.19298245614
G3 ||| D5 ||| 0.00375234521576
G3 ||| C5 ||| 0.0415902140673
G3 ||| C4 ||| 0.125
A-3 ||| C5 ||| 0.000611620795107
F3 ||| G4 ||| 0.00840336134454
F3 ||| F4 ||| 0.0466666666667
F3 ||| B4 ||| 0.00572082379863
F3 ||| A4 ||| 0.00999286224126
F3 ||| E4 ||| 0.00436681222707
F3 ||| D4 ||| 0.333333333333
F3 ||| C5 ||| 0.000611620795107
F4 ||| G5 ||| 0.0195035460993
F4 ||| F5 ||| 0.0780856423174
F4 ||| C#5 ||| 0.0588235294118
F4 ||| B4 ||| 0.0892448512586
F4 ||| B5 ||| 0.0413669064748
F4 ||| A5 ||| 0.0725
F4 ||| A4 ||| 0.00499643112063
F4 ||| E5 ||| 0.0060773480663
F4 ||| G#5 ||| 0.0357142857143
F4 ||| D5 ||| 0.182614133834
F4 ||| D6 ||| 0.00558659217877
F4 ||| C6 ||| 0.0131868131868
F4 ||| C5 ||| 0.0636085626911
F5 ||| D6 ||| 0.0446927374302
F5 ||| B5 ||| 0.0107913669065
F5 ||| A5 ||| 0.0025
F5 ||| C6 ||| 0.0175824175824
B4 ||| G5 ||| 0.189716312057
B4 ||| D#5 ||| 0.027027027027
B4 ||| F#5 ||| 0.108695652174
B4 ||| D5 ||| 0.00687929956223
B4 ||| B5 ||| 0.107913669065
B4 ||| A5 ||| 0.08375
B4 ||| D6 ||| 0.312849162011
B4 ||| E5 ||| 0.0237569060773
B4 ||| G#5 ||| 0.580357142857
B4 ||| E6 ||| 0.118279569892
B4 ||| C6 ||| 0.0835164835165
B4 ||| F5 ||| 0.0377833753149
E3 ||| G4 ||| 0.0280112044818
E3 ||| F4 ||| 0.00666666666667
E3 ||| C#4 ||| 0.666666666667
E3 ||| A4 ||| 0.0185581727338
E3 ||| B4 ||| 0.00171624713959
E3 ||| G#4 ||| 0.0127388535032
E3 ||| E4 ||| 0.0305676855895
E3 ||| D4 ||| 0.0526315789474
E3 ||| D5 ||| 0.00125078173859
E3 ||| C5 ||| 0.00428134556575
E3 ||| C4 ||| 0.875
B3 ||| G5 ||| 0.0212765957447
B3 ||| G4 ||| 0.386554621849
B3 ||| F#4 ||| 0.289473684211
B3 ||| F#5 ||| 0.00931677018634
B3 ||| F5 ||| 0.0503778337531
B3 ||| F4 ||| 0.14
B3 ||| D5 ||| 0.14133833646
B3 ||| B4 ||| 0.101830663616
B3 ||| A5 ||| 0.0025
B3 ||| G#4 ||| 0.662420382166
B3 ||| E5 ||| 0.0834254143646
B3 ||| E4 ||| 0.10480349345
B3 ||| D#5 ||| 0.108108108108
B3 ||| C5 ||| 0.0366972477064
B3 ||| A4 ||| 0.0699500356888
D4 ||| G5 ||| 0.150709219858
D4 ||| G4 ||| 0.0728291316527
D4 ||| F4 ||| 0.08
D4 ||| F#5 ||| 0.0621118012422
D4 ||| F5 ||| 0.186397984887
D4 ||| B4 ||| 0.324942791762
D4 ||| B5 ||| 0.00179856115108
D4 ||| A5 ||| 0.0125
D4 ||| G#4 ||| 0.184713375796
D4 ||| E4 ||| 0.00436681222707
D4 ||| E5 ||| 0.0602209944751
D4 ||| G#5 ||| 0.0535714285714
